,customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_category,customer_active_segment_A,customer_active_segment_AA,customer_active_segment_B,customer_active_segment_C,customer_active_segment_D,X1_A,X1_AA,X1_BA,X1_E,X1_F
10217,csid_10218,7.971449693600357,2.0657312742280953,0.2649023758722258,0.5815588915977382,0.26049855752034995,4.532044324390286,2.986752660187552,26.53618102755042,0,0,0,0,0,1,0,0,1,0,0
10218,csid_10219,25.193732110880827,6.368070975404727,-0.013472426691029013,-0.02082302187687808,0.4215916846852204,3.7402260455108265,2.5899529483703287,16.373367012661753,0,0,0,0,1,0,1,0,0,0,0
10219,csid_10220,20.33847554773756,2.863566596536919,0.1371722642657009,0.07205348810653353,1.0085742774037585,4.679458274356568,3.1753486389073746,5.77103434679545,0,0,0,1,0,0,0,0,0,0,1
10220,csid_10221,38.005743326362136,6.718003941193322,-0.1367384613813837,0.05579483660366871,0.43661985211170057,4.742300006806304,3.3095406921308506,20.163184197854253,0,0,1,0,0,0,1,0,0,0,0
10221,csid_10222,15.151565421761624,4.5682840756347,0.016304770513518602,-0.022703910554558244,0.9455352910206276,5.217463318621733,2.7571911445353456,11.616304062344724,0,0,0,1,0,0,0,0,1,0,0
10222,csid_10223,39.925466813784745,5.019643729991873,-0.1306370634432404,0.10102893852887364,0.44876325070765627,4.430440285779286,4.0441417290139485,12.433841829518206,0,0,1,0,0,0,0,0,1,0,0
10223,csid_10224,9.25270358050665,4.8169313605967385,0.10600398195835968,0.1307860871879018,0.06615446494440512,3.1973848647867005,7.533124440175388,73.62125018830588,0,0,0,0,1,0,0,1,0,0,0
10224,csid_10225,20.479140255045817,5.482900142551453,0.056110151964025,-0.018139890186482932,18.5718445355098,16.94646734123952,1.9623825748314758,-0.36200278722863777,0,0,0,0,1,0,0,0,0,0,1
10225,csid_10226,12.640079241111856,6.175239985678145,-0.032007335337911696,0.01331192288076978,0.5780619715396292,5.075084456918958,2.5467058812558028,7.860069121218588,0,0,0,1,0,0,0,0,0,0,1
10226,csid_10227,25.399636686362967,4.915390480507085,0.058378270558601224,-0.025488225366653083,0.10728795697044063,3.9424039831358986,4.477954960823559,45.982871791809714,0,0,0,0,1,0,0,1,0,0,0
10227,csid_10228,15.459194745942938,4.492696836136603,0.15094283254300395,0.14979518128075536,1.3211330464871602,5.587951601495079,2.061856593819635,2.469421241101776,0,0,0,1,0,0,0,0,1,0,0
10228,csid_10229,21.409798114950114,6.449421016361519,0.06028183974138104,0.0035582168781733733,2.419262498584529,5.4136750204912625,2.4567581943520937,2.2145487979327507,0,0,0,0,1,0,0,0,0,0,1
10229,csid_10230,23.430424043513703,7.0857956704170935,0.10756834969020156,-0.03713649065100878,1.5752866219358426,4.928583404734272,2.790788658093785,7.618075595563113,0,0,0,1,0,0,0,0,1,0,0
10230,csid_10231,7.927263190418391,4.050734831299018,0.8683818040903164,1.4799628494898145,28.106894465043865,14.028159504827736,1.9187486118501655,-0.16319127491759414,1,0,0,0,1,0,0,0,1,0,0
10231,csid_10232,4.4001775010936965,6.580434230853437,1.121663990374009,3.192809844017983,23.686987219942164,11.511843941290406,1.4499101943754285,-0.09649530917105527,1,0,0,0,0,1,0,0,0,0,1
10232,csid_10233,19.266299144551315,2.969083806868958,0.3245596592449461,0.9631746910256858,0.5211556883505083,4.999774420878751,2.749907991832763,17.7903681049898,0,0,0,1,0,0,0,0,1,0,0
10233,csid_10234,11.17414897768467,5.038140674492475,0.042314806914258186,0.044546748912108663,0.5562055821813007,4.535523144715947,4.0325046770906985,30.024833016819283,0,0,0,1,0,0,0,1,0,0,0
10234,csid_10235,12.090392358706904,3.454504148161797,0.08402867257244771,0.09312360571157656,0.3780086496357588,5.2707984491415125,2.642512692832266,10.118074810407906,0,0,0,0,1,0,1,0,0,0,0
10235,csid_10236,16.480271693882887,6.214839801115178,0.07958628482831878,0.1298356333454556,0.4083673218715256,4.615567722383094,2.354353797658012,17.26277564126723,0,0,0,1,0,0,0,0,1,0,0
10236,csid_10237,21.692419966468893,9.405973429008569,-0.058207071155250575,-0.18107751701924368,30.266917194503346,9.062223067927311,0.5610723908690256,0.4204983631322659,0,0,0,0,1,0,0,0,1,0,0
10237,csid_10238,10.5563004958028,5.488094811405501,0.1358619562687663,0.0315315791079641,0.7113757340163478,4.444504979762353,3.597580709869367,21.95633538697072,0,0,0,0,1,0,0,0,1,0,0
10238,csid_10239,31.32160662294941,4.5957077340921915,-0.1341134396351876,0.016678635678019315,0.2749110222270876,4.641178993404402,4.003644372391953,38.128729454627454,0,0,1,0,0,0,0,1,0,0,0
10239,csid_10240,31.539190245786234,5.4530777656132035,0.0010326652642600792,-0.13373059099813647,0.2990416478442092,4.258686909417864,3.163429979447347,13.009415110128634,0,0,1,0,0,0,1,0,0,0,0
10240,csid_10241,12.530795614726774,3.818910509884589,-0.020243427967896143,0.019203310095962538,0.22437610609102696,3.2209170723874245,2.8240463801436446,34.15363373573113,0,0,0,0,1,0,0,1,0,0,0
10241,csid_10242,13.091893533442436,5.554158519393409,0.6995785577364811,0.4811955323832448,34.8639754372688,15.09339290921622,1.5326694142943234,-0.2405567932498821,1,0,0,0,1,0,0,0,0,0,1
10242,csid_10243,18.453989198022004,3.3178397878317787,0.2147425235026752,0.1936540168359712,5.347264880436359,9.2491083890705,2.0959922871241345,0.312307199947884,0,0,0,1,0,0,0,0,0,0,1
10243,csid_10244,18.06432128528291,2.7594497056939566,0.22245032816636906,0.5186240463314233,0.35747864618557823,5.3629022620906,2.9254045902316834,12.765963943032249,0,0,0,0,1,0,0,0,1,0,0
10244,csid_10245,15.244462623909529,4.375728857538654,0.07917541113694215,0.0910256974215162,0.14902813901309853,4.640788024079203,4.787532262442152,24.29535571214366,0,0,0,0,1,0,0,0,1,0,0
10245,csid_10246,23.36546645354044,5.223820868059403,0.15012943028885306,0.10822876836623893,0.2937129864233045,4.660329698982711,3.1052167927261123,13.768326401922405,0,0,0,0,1,0,0,0,1,0,0
10246,csid_10247,11.856590487433202,4.601951750634702,-0.04079762489386896,0.02781404512090609,1.73323346714493,5.619818536357428,2.681102599355756,4.523744596032552,0,0,0,1,0,0,0,0,0,0,1
10247,csid_10248,22.15935135664258,8.03369370028109,0.0016557053012743006,0.026094734035302908,0.10804868114084132,4.044057965676636,4.914057931530554,56.29109969263336,0,0,0,1,0,0,0,1,0,0,0
10248,csid_10249,19.026658575243506,2.484049398371966,0.22484093040513026,0.7176150247064752,0.7090704044443663,4.153306793208093,3.31538229479356,7.605867567468248,0,0,0,0,1,0,0,0,1,0,0
10249,csid_10250,15.352669029894743,8.622939576320558,0.012975435696673795,-0.11385020654933264,2.729903522573708,10.717589958563538,1.7311130504694563,0.4341612051719402,0,0,0,1,0,0,0,0,1,0,0
10250,csid_10251,13.54922618118989,7.499748553210709,0.049510441903105135,0.061510437936287674,0.2968637775707861,3.6586545552543472,3.4769396397555736,8.363544875273195,0,0,0,0,1,0,0,0,1,0,0
10251,csid_10252,9.321359784240883,3.5672366718792516,1.5050129525796954,2.8449735346451384,7.663065401850097,9.73707392648519,1.8290335164019955,0.2670118990061965,1,0,0,0,1,0,0,0,0,0,1
10252,csid_10253,34.69459866951059,7.931717168721216,-0.03999607597237788,-0.15703829207958195,0.4816961794582725,3.9987074130651457,3.720702822713392,22.97683275555481,0,0,1,0,0,0,1,0,0,0,0
10253,csid_10254,20.983880956002146,3.4473838512346853,0.02110913946777766,0.06970696407537516,0.6365659918712828,4.353354103057349,3.16985377673428,8.285178589240955,0,0,0,1,0,0,0,0,0,0,1
10254,csid_10255,18.5817388274562,4.500807436871256,0.10574136810670852,0.07088153146124783,0.25498832007315864,4.036037780782872,4.146851667391552,17.686154647521885,0,0,0,1,0,0,1,0,0,0,0
10255,csid_10256,33.677247873139486,4.598787442024896,-0.0018302656588479668,-0.01055130568784943,0.305093056155779,4.031966509111637,2.7065784451866977,26.009595908363444,0,0,1,0,0,0,0,0,1,0,0
10256,csid_10257,23.304861194093274,8.024443942077223,-0.01058444019043832,-0.07090645858749264,0.09116755947631468,3.5754603980756423,5.371409521098037,118.10167309509085,0,0,0,0,1,0,0,0,0,1,0
10257,csid_10258,12.814341395116005,6.950297801040878,0.009683394357741005,-0.06731413382598811,0.6840195126555995,4.8483389298778246,3.4166486241965135,12.07641844344835,0,0,0,1,0,0,0,0,1,0,0
10258,csid_10259,18.732839745253795,7.566218861840701,0.10417395749716712,-0.02100697374527212,0.7554781258591156,5.152449515780685,3.5346078816271747,17.411330249325662,0,0,0,1,0,0,0,0,1,0,0
10259,csid_10260,21.251537604927076,6.791033999470804,0.05533674694730378,-0.033054720195149614,0.4497082035035617,4.23421968038447,3.3149400831236027,20.557943967363318,0,0,0,0,1,0,0,0,1,0,0
10260,csid_10261,22.55486511405138,4.030953696572513,0.043003921158702815,0.08631944563378728,1.4726427103072834,6.201445452759594,2.6320611784913264,2.9036246755087567,0,0,0,1,0,0,0,0,1,0,0
10261,csid_10262,23.73582772140268,3.7377900868649436,0.032287710602837257,0.035860938331481004,0.26703728855230136,4.2361646181477655,2.838336559970261,8.685881336618769,0,0,0,1,0,0,0,0,1,0,0
10262,csid_10263,16.714952081876845,4.230240849142096,0.13224034794723366,0.043580655305974304,0.5872205405668324,5.2492831925216565,2.8019609921843545,15.084503350749488,0,0,0,1,0,0,0,0,1,0,0
10263,csid_10264,17.069746589471777,6.249039595783139,0.00023501059463498837,-0.014147669786209625,0.11491830003779895,3.8899313034249263,4.1005191505034215,38.84938231526599,0,0,0,1,0,0,0,1,0,0,0
10264,csid_10265,26.26995874023838,3.911846192274428,0.03664909232132737,0.0048005660269691275,0.4453684338675519,4.573189925589368,3.2061326949996887,16.467396319863152,0,0,0,0,1,0,1,0,0,0,0
10265,csid_10266,9.678644851862714,6.809821341964728,0.14550211185963727,0.10519005878995856,0.8768084777337327,5.4522078574206025,2.7811957317622853,9.489528700630704,0,0,0,0,0,1,0,0,0,0,1
10266,csid_10267,9.167491270015669,5.391307150281432,0.1655968202374259,0.13250160759377005,0.3119637443150733,4.160367971538001,3.185760595279856,8.721385565671207,0,0,0,0,0,1,0,0,0,0,1
10267,csid_10268,12.526779997339265,5.431992957689052,0.05435841883355665,-0.040664819884071855,1.0982511629578189,5.239652126949723,2.9721732947951827,3.7202201086709743,0,0,0,1,0,0,0,0,1,0,0
10268,csid_10269,22.640667588700534,5.016538883444781,0.03936886643957744,-0.058420128218293114,0.1983688631870124,3.627858625466273,4.7730770659999875,45.836197079633074,0,0,0,1,0,0,0,1,0,0,0
10269,csid_10270,21.913063154467405,4.662092561871037,0.08626592067525345,-0.06253459567294375,0.6525994507520149,3.5913974916030558,2.9013444825860653,13.913805459644387,0,0,0,1,0,0,0,0,1,0,0
10270,csid_10271,11.584116364106706,3.0213106575448485,0.17747130355514698,0.12543429932869368,21.25846384641852,9.94568562976088,0.8331592225641595,0.04178580908861402,0,0,0,1,0,0,0,0,1,0,0
10271,csid_10272,10.37497924939939,4.218322425912901,-0.032065794400025015,0.23026918173891855,0.2953917676642656,4.002249038876787,4.557559273346322,16.43916232027519,0,0,0,1,0,0,0,0,1,0,0
10272,csid_10273,20.395487627941073,3.1954367779791464,0.3284832967186933,0.7879623654767663,0.6328729297609254,5.2821813367573265,3.1573375793158487,14.010301083544245,0,0,0,1,0,0,0,0,1,0,0
10273,csid_10274,12.029111760109876,9.085856492200332,0.006959396040636605,-0.048075758476107074,0.9116199540831916,4.734705562288316,3.0640273538774685,12.72284848815088,0,0,0,1,0,0,0,0,1,0,0
10274,csid_10275,20.158947992507073,2.5936465448222545,0.066353278641088,0.012919539815248349,0.2567902315756012,3.909949588541482,4.3060837728882495,33.18800764573431,0,0,0,0,1,0,0,1,0,0,0
10275,csid_10276,18.58385435453523,2.6445580477880988,0.6749576263518452,1.2249693858559585,3.87520872987434,7.865916459938821,2.0815055687548507,0.45833270168189705,1,0,0,1,0,0,0,0,1,0,0
10276,csid_10277,6.933637869908472,1.4043556345693853,0.6474431665089458,2.3909224152372968,1.6142414733812442,8.039318483206372,2.465112794636662,1.4622823681354966,1,0,0,0,1,0,0,0,1,0,0
10277,csid_10278,31.067146300696912,7.222280354239936,-0.04272469196321039,-0.0018382808183885094,0.7590019500762389,5.846194626929853,3.061653695148837,4.940670310428622,0,0,1,0,0,0,0,0,0,0,1
10278,csid_10279,27.284507978180944,4.9750453204188565,0.02061868750021233,0.1312751937895525,0.4200289369279316,4.483170578131277,4.021390409370087,31.25130226500497,0,0,0,1,0,0,0,1,0,0,0
10279,csid_10280,26.084615157592157,4.187173727551403,0.06704910346301872,0.043427884974693964,2.2965444036841536,5.94060548134855,2.337428921083374,1.647059621023313,0,0,0,1,0,0,0,0,0,0,1
10280,csid_10281,11.88877242142831,4.444051479294275,0.01573193924868021,0.07429816245475286,0.8986594543059985,6.203767957647456,2.8969162793275864,4.647492140042553,0,0,0,1,0,0,0,0,0,0,1
10281,csid_10282,19.97864196783098,5.833442858267295,0.13958038374635162,0.12103540409395007,0.16135744740070113,4.0123974344907305,3.714955051436063,29.80630779559357,0,0,0,1,0,0,0,0,1,0,0
10282,csid_10283,19.25329533975261,8.932294125088319,0.00860799989102683,-0.01986808433464764,0.18372910455987967,4.580562224895075,2.9626421752100827,41.5293013130104,0,0,0,1,0,0,0,1,0,0,0
10283,csid_10284,13.306054619184284,6.85511852247239,0.16415993265078638,0.01528066239023984,0.5773882235942039,4.4663218511899885,3.2867142844725183,21.89955897270791,0,0,0,1,0,0,0,0,1,0,0
10284,csid_10285,25.21445936274344,2.265066703562824,0.14358328622263244,0.17070870103095734,0.3873330724846994,5.012043431873443,3.50897052114338,9.851031722254369,0,0,0,1,0,0,0,0,1,0,0
10285,csid_10286,27.187229087208372,5.317210807435329,0.1757005959636194,0.02580136190663856,0.5893242278025893,4.301817196764354,4.1055404786663905,12.10260880290187,0,0,0,0,1,0,0,0,1,0,0
10286,csid_10287,31.279827961363317,5.746249850441273,0.13167470416729987,-0.020112995223842443,0.5865365897381399,4.766772156898312,2.753999873218863,18.811350387404392,0,0,1,0,0,0,1,0,0,0,0
10287,csid_10288,29.331888216848654,8.005114694917474,0.02811232175830576,-0.08066791032148993,0.5674361571490838,3.7978006921822223,2.8776113439919517,10.734523787080283,0,0,0,1,0,0,1,0,0,0,0
10288,csid_10289,32.418852907908985,3.4826085515452645,0.06512882274534207,-0.00913306968041385,0.523781054578325,4.85491500728148,3.044360909464181,16.0128844561115,0,0,1,0,0,0,0,0,1,0,0
10289,csid_10290,13.311024485747796,5.219795148988814,-0.0219897987853177,-0.022770241549303256,0.2983008630739681,4.2311329299419045,4.120861298536889,29.205707962626608,0,0,0,0,1,0,1,0,0,0,0
10290,csid_10291,13.824452487012337,7.188724578457477,0.01861066536388758,-0.1351295826415119,0.23004478734798894,3.843121591518313,4.515949477591919,46.899406967064905,0,0,0,1,0,0,0,1,0,0,0
10291,csid_10292,15.262088951525474,7.766004312274847,0.2128670542460867,0.04411794295674487,0.22849520927168065,4.403987255105278,2.861186571984944,25.72132805417382,0,0,0,0,1,0,1,0,0,0,0
10292,csid_10293,10.009929119404703,5.640662158869934,0.17434122657788573,0.12265759159876508,0.4930351086458142,4.4056022370401235,2.736966994903105,16.62710443718651,0,0,0,0,1,0,1,0,0,0,0
10293,csid_10294,20.74683084211723,3.5933060232159724,0.04259294038385141,0.19348004127551,1.9320530044181787,8.371159383536934,2.0612913077915564,2.71924994661749,0,0,0,0,1,0,0,0,1,0,0
10294,csid_10295,29.589014883517645,1.2726634244390491,-0.08079015126339532,0.13264421468803098,0.16131790775317167,4.412451831068795,4.498637095008158,25.850993755526382,0,0,0,0,1,0,1,0,0,0,0
10295,csid_10296,16.39891994260113,7.357412359705707,0.14114629457787228,0.05430189298483195,0.292302828508908,4.369393462298187,2.8223174160201268,22.4876786756788,0,0,0,1,0,0,0,0,1,0,0
10296,csid_10297,6.531348343831301,6.220319443544611,1.0046474494209587,2.277971006685805,13.774209532998778,15.271447857100098,1.3043488675945227,-0.18138085517277747,1,0,0,0,0,1,0,0,0,0,1
10297,csid_10298,18.31115859045711,1.8681236072096352,0.3230045388263933,0.7840363895002229,0.2245609275684622,3.9273914970943378,3.975344024595102,54.68507081490065,0,0,0,0,1,0,0,1,0,0,0
10298,csid_10299,15.969302830561547,6.562313961737161,0.07331585070778006,-0.08939578625681856,1.173985654156843,9.12146916591418,2.0109255097852503,2.9844105389737607,0,0,0,0,1,0,0,0,0,0,1
10299,csid_10300,22.703646088113032,3.0269559769136505,0.12353628642859787,0.06289627831581668,1.7743203932515212,7.913320443563018,2.0723926139307767,3.640964388741817,0,0,0,1,0,0,0,0,1,0,0
10300,csid_10301,12.680569930212965,4.123050589680142,0.0966340377283903,0.16931930280697646,1.7969135227505617,5.466627537855223,2.440430640011234,6.0981534429259465,0,0,0,1,0,0,0,0,1,0,0
10301,csid_10302,4.40840969155338,3.3469822363998425,1.3551103162985816,4.812941029052623,24.67686415652087,10.352291181478225,1.6686031649104711,-0.2720779512618436,1,0,0,0,0,1,0,0,1,0,0
10302,csid_10303,10.14346359647624,8.998999527267658,0.02153231823714036,-0.03200830361886675,19.50201077715753,15.19093467326786,0.7707174079244923,0.06805217145321835,0,0,0,1,0,0,0,0,1,0,0
10303,csid_10304,26.526358064553147,5.23197137399264,0.0622459160878427,0.06710678475951301,0.24156000296020505,4.204224442764445,4.039303568472003,24.286638046720928,0,0,0,0,1,0,1,0,0,0,0
10304,csid_10305,15.738985850622756,6.89492766159027,0.05064924213927313,-0.035015389892878813,0.763834767146952,6.019885788352998,3.3471506021471167,12.891086187355704,0,0,0,1,0,0,1,0,0,0,0
10305,csid_10306,13.854431578563444,3.324529252607567,0.2446653425005875,0.334605394806791,0.29118841686948954,4.0599749047501925,3.530952526867214,16.147996831863292,0,0,0,0,1,0,1,0,0,0,0
10306,csid_10307,11.73965460501839,3.4618526917277768,0.07769203371607346,0.02078323632930873,0.3053460968312577,4.74573758256825,3.0073255795514853,12.146092623952189,0,0,0,1,0,0,1,0,0,0,0
10307,csid_10308,13.097239238333339,4.556191657298544,0.15842843238372598,0.4344755814880667,1.1474290893618109,7.011905158956178,2.761616997229132,3.1236632395778035,0,0,0,1,0,0,0,0,0,0,1
10308,csid_10309,12.082116537332642,7.830724550448887,-0.011469043295544143,-0.0222971510217128,0.2566964370554011,4.065612417306164,2.5426851529518144,13.73024087484684,0,0,0,1,0,0,0,0,1,0,0
10309,csid_10310,21.227147653818612,8.837905219307919,0.10275745298784146,-0.09569363299397003,0.3579750848048474,4.37502570339376,3.8858405065355432,29.31208816952324,0,0,0,1,0,0,1,0,0,0,0
10310,csid_10311,31.231435505106212,3.774949970571933,-0.0187392031629324,-0.01980082004429949,0.6621018369776528,6.264046694511645,2.2856347469316787,5.510369732931273,0,0,1,0,0,0,0,0,1,0,0
10311,csid_10312,26.325550639065966,6.315858183993383,0.04895958794445974,-0.07275702342109787,0.3136346417326274,4.250037978753959,4.699312034775588,27.440962391741394,0,0,0,0,1,0,0,0,1,0,0
10312,csid_10313,10.85560789857672,7.4956350336079876,0.0623471899370496,-0.06500230867866967,0.3406830816857903,5.049633906773668,3.6101357203821736,21.462630395927448,0,0,0,1,0,0,1,0,0,0,0
10313,csid_10314,10.047922970596783,3.3923635400798737,0.12750224372301364,0.04258887678912702,7.86384923201733,10.993819825218736,1.8557019615398809,-0.1058896622417002,0,0,0,0,1,0,0,0,1,0,0
